Date,Patient_ID,Red_Signal
43:18.9,VU,24737
43:18.9,VU,24702
43:18.9,VU,24656
43:19.0,VU,24614
43:19.0,VU,24569
43:19.0,VU,24559
43:19.0,VU,24505
43:19.0,VU,24492
43:19.0,VU,24469
43:19.0,VU,24436
43:19.0,VU,24400
43:19.0,VU,24392
43:19.1,VU,24357
43:19.1,VU,24346
43:19.1,VU,24325
43:19.1,VU,24319
43:19.1,VU,24305
43:19.1,VU,24295
43:19.1,VU,24267
43:19.1,VU,24263
43:19.1,VU,24233
43:19.2,VU,24215
43:19.2,VU,24171
43:19.2,VU,24169
43:19.2,VU,24134
43:19.2,VU,24144
43:19.2,VU,24294
43:19.2,VU,24475
43:19.2,VU,24677
43:19.2,VU,24745
43:19.2,VU,24842
43:19.3,VU,24879
43:19.3,VU,24885
43:19.3,VU,24862
43:19.3,VU,24805
43:19.3,VU,24779
43:19.3,VU,24713
43:19.3,VU,24674
43:19.3,VU,24618
43:19.3,VU,24574
43:19.4,VU,24587
43:19.4,VU,24593
43:19.4,VU,24608
43:19.4,VU,24628
43:19.4,VU,24648
43:19.4,VU,24640
43:19.4,VU,24635
43:19.4,VU,24622
43:19.4,VU,24612
43:19.4,VU,24607
43:19.5,VU,24545
43:19.5,VU,24519
43:19.5,VU,24497
43:19.5,VU,24458
43:19.5,VU,24419
43:19.5,VU,24398
43:19.5,VU,24365
43:19.5,VU,24350
43:19.5,VU,24328
43:19.6,VU,24342
43:19.6,VU,24306
43:19.6,VU,24281
43:19.6,VU,24278
43:19.6,VU,24261
43:19.6,VU,24250
43:19.6,VU,24215
43:19.6,VU,24246
43:19.6,VU,24366
43:19.6,VU,24546
43:19.7,VU,24733
43:19.7,VU,24823
43:19.7,VU,24967
43:19.7,VU,25064
43:19.7,VU,25059
43:19.7,VU,25050
43:19.7,VU,25008
43:19.7,VU,24984
43:19.7,VU,24928
43:19.8,VU,24877
43:19.8,VU,24827
43:19.8,VU,24790
43:19.8,VU,24794
43:19.8,VU,24809
43:19.8,VU,24819
43:19.8,VU,24874
43:19.8,VU,24894
43:19.8,VU,24909
43:19.8,VU,24922
43:19.9,VU,24906
43:19.9,VU,24880
43:19.9,VU,24873
43:19.9,VU,24838
43:19.9,VU,24801
43:19.9,VU,24802
43:19.9,VU,24758
43:19.9,VU,24732
43:19.9,VU,24692
43:20.0,VU,24656
43:20.0,VU,24627
43:20.0,VU,24617
43:20.0,VU,24601
43:20.0,VU,24574
43:20.0,VU,24543
43:20.0,VU,24512
43:20.0,VU,24512
43:20.0,VU,24512
43:20.1,VU,24637
43:20.1,VU,24833
43:20.1,VU,25059
43:20.1,VU,25254
43:20.1,VU,25380
43:20.1,VU,25429
43:20.1,VU,25423
43:20.1,VU,25380
43:20.1,VU,25314
43:20.1,VU,25262
43:20.2,VU,25238
43:20.2,VU,25217
43:20.2,VU,25152
43:20.2,VU,25117
43:20.2,VU,25093
43:20.2,VU,25097
43:20.2,VU,25110
43:20.2,VU,25141
43:20.2,VU,25167
43:20.3,VU,25173
43:20.3,VU,25166
43:20.3,VU,25166
43:20.3,VU,25155
43:20.3,VU,25107
43:20.3,VU,25066
43:20.3,VU,25022
43:20.3,VU,24989
43:20.3,VU,24920
43:20.3,VU,24920
43:20.4,VU,24867
43:20.4,VU,24835
43:20.4,VU,24827
43:20.4,VU,24772
43:20.4,VU,24760
43:20.4,VU,24755
43:20.4,VU,24744
43:20.4,VU,24727
43:20.4,VU,24711
43:20.5,VU,24694
43:20.5,VU,24670
43:20.5,VU,24659
43:20.5,VU,24610
43:20.5,VU,24588
43:20.5,VU,24622
43:20.5,VU,24758
43:20.5,VU,24986
43:20.5,VU,25102
43:20.5,VU,25307
43:20.6,VU,25467
43:20.6,VU,25523
43:20.6,VU,25531
43:20.6,VU,25498
43:20.6,VU,25453
43:20.6,VU,25384
43:20.6,VU,25348
43:20.6,VU,25315
43:20.6,VU,25276
43:20.7,VU,25263
43:20.7,VU,25226
43:20.7,VU,25207
43:20.7,VU,25234
43:20.7,VU,25248
43:20.7,VU,25268
43:20.7,VU,25267
43:20.7,VU,25267
43:20.7,VU,25263
43:20.7,VU,25266
43:20.8,VU,25236
43:20.8,VU,25174
43:20.8,VU,25157
43:20.8,VU,25129
43:20.8,VU,25072
43:20.8,VU,25036
43:20.8,VU,24996
43:20.8,VU,24962
43:20.8,VU,24948
43:20.9,VU,24924
43:20.9,VU,24881
43:20.9,VU,24881
43:20.9,VU,24856
43:20.9,VU,24842
43:20.9,VU,24836
43:20.9,VU,24811
43:20.9,VU,24799
43:20.9,VU,24779
43:20.9,VU,24729
43:21.0,VU,24733
43:21.0,VU,24722
43:21.0,VU,24685
43:21.0,VU,24648
43:21.0,VU,24618
43:21.0,VU,24564
43:21.0,VU,24550
43:21.0,VU,24555
43:21.0,VU,24724
43:21.1,VU,24964
43:21.1,VU,25200
43:21.1,VU,25400
43:21.1,VU,25535
43:21.1,VU,25579
43:21.1,VU,25591
43:21.1,VU,25553
43:21.1,VU,25490
43:21.1,VU,25411
43:21.2,VU,25390
43:21.2,VU,25325
43:21.2,VU,25299
43:21.2,VU,25269
43:21.2,VU,25242
43:21.2,VU,25254
43:21.2,VU,25265
43:21.2,VU,25306
43:21.2,VU,25311
43:21.2,VU,25332
43:21.3,VU,25341
43:21.3,VU,25313
43:21.3,VU,25328
43:21.3,VU,25292
43:21.3,VU,25240
43:21.3,VU,25191
43:21.3,VU,25153
43:21.3,VU,25101
43:21.3,VU,25101
43:21.4,VU,25064
43:21.4,VU,25040
43:21.4,VU,24998
43:21.4,VU,24983
43:21.4,VU,24971
43:21.4,VU,24961
43:21.4,VU,24936
43:21.4,VU,24909
43:21.4,VU,24917
43:21.5,VU,24902
43:21.5,VU,24893
43:21.5,VU,24892
43:21.5,VU,24874
43:21.5,VU,24850
43:21.5,VU,24813
43:21.5,VU,24766
43:21.5,VU,24733
43:21.5,VU,24721
43:21.6,VU,24707
43:21.6,VU,24798
43:21.6,VU,24976
43:21.6,VU,25245
43:21.6,VU,25353
43:21.6,VU,25566
43:21.6,VU,25683
43:21.6,VU,25736
43:21.6,VU,25713
43:21.6,VU,25658
43:21.7,VU,25631
43:21.7,VU,25560
43:21.7,VU,25502
43:21.7,VU,25498
43:21.7,VU,25432
43:21.7,VU,25408
43:21.7,VU,25394
43:21.7,VU,25397
43:21.7,VU,25426
43:21.8,VU,25442
43:21.8,VU,25478
43:21.8,VU,25487
43:21.8,VU,25490
43:21.8,VU,25474
43:21.8,VU,25454
43:21.8,VU,25397
43:21.8,VU,25367
43:21.8,VU,25315
43:21.9,VU,25292
43:21.9,VU,25253
43:21.9,VU,25230
43:21.9,VU,25184
43:21.9,VU,25152
43:21.9,VU,25125
43:21.9,VU,25114
43:21.9,VU,25087
43:21.9,VU,25089
43:21.9,VU,25060
43:22.0,VU,25034
43:22.0,VU,25032
43:22.0,VU,25016
43:22.0,VU,25002
43:22.0,VU,24984
43:22.0,VU,24957
43:22.0,VU,24930
43:22.0,VU,24913
43:22.0,VU,24870
43:22.1,VU,24850
43:22.1,VU,24833
43:22.1,VU,24791
43:22.1,VU,24762
43:22.1,VU,24737
43:22.1,VU,24706
43:22.1,VU,24665
43:22.1,VU,24643
43:22.1,VU,24623
43:22.1,VU,24793
43:22.2,VU,24906
43:22.2,VU,25160
43:22.2,VU,25442
43:22.2,VU,25673
43:22.2,VU,25787
43:22.2,VU,25805
43:22.2,VU,25796
43:22.2,VU,25755
43:22.2,VU,25678
43:22.3,VU,25598
43:22.3,VU,25561
43:22.3,VU,25511
43:22.3,VU,25497
43:22.3,VU,25436
43:22.3,VU,25438
43:22.3,VU,25439
43:22.3,VU,25468
43:22.3,VU,25497
43:22.4,VU,25507
43:22.4,VU,25527
43:22.4,VU,25529
43:22.4,VU,25514
43:22.4,VU,25490
43:22.4,VU,25463
43:22.4,VU,25419
43:22.4,VU,25395
43:22.4,VU,25332
43:22.4,VU,25298
43:22.5,VU,25246
43:22.5,VU,25209
43:22.5,VU,25185
43:22.5,VU,25169
43:22.5,VU,25150
43:22.5,VU,25114
43:22.5,VU,25097
43:22.5,VU,25094
43:22.5,VU,25066
43:22.6,VU,25044
43:22.6,VU,25027
43:22.6,VU,25002
43:22.6,VU,24980
43:22.6,VU,24958
43:22.6,VU,24953
43:22.6,VU,24932
43:22.6,VU,24887
43:22.6,VU,24849
43:22.6,VU,24806
43:22.7,VU,24807
43:22.7,VU,24754
43:22.7,VU,24723
43:22.7,VU,24691
43:22.7,VU,24641
43:22.7,VU,24609
43:22.7,VU,24576
43:22.7,VU,24540
43:22.7,VU,24553
43:22.8,VU,24707
43:22.8,VU,24972
43:22.8,VU,25251
43:22.8,VU,25388
43:22.8,VU,25595
43:22.8,VU,25726
43:22.8,VU,25760
43:22.8,VU,25746
43:22.8,VU,25731
43:22.9,VU,25639
43:22.9,VU,25563
43:22.9,VU,25504
43:22.9,VU,25455
43:22.9,VU,25393
43:22.9,VU,25385
43:22.9,VU,25361
43:22.9,VU,25373
43:22.9,VU,25393
43:22.9,VU,25435
43:23.0,VU,25476
43:23.0,VU,25484
43:23.0,VU,25488
43:23.0,VU,25482
43:23.0,VU,25460
43:23.0,VU,25420
43:23.0,VU,25382
43:23.0,VU,25357
43:23.0,VU,25309
43:23.1,VU,25269
43:23.1,VU,25208
43:23.1,VU,25169
43:23.1,VU,25122
43:23.1,VU,25088
43:23.1,VU,25059
43:23.1,VU,25037
43:23.1,VU,25001
43:23.1,VU,24992
43:23.1,VU,24978
43:23.2,VU,24964
43:23.2,VU,24957
43:23.2,VU,24933
43:23.2,VU,24914
43:23.2,VU,24886
43:23.2,VU,24892
43:23.2,VU,24852
43:23.2,VU,24816
43:23.2,VU,24783
43:23.3,VU,24719
43:23.3,VU,24677
43:23.3,VU,24645
43:23.3,VU,24600
43:23.3,VU,24561
43:23.3,VU,24708
43:23.3,VU,24970
43:23.3,VU,25241
43:23.3,VU,25356
43:23.3,VU,25567
43:23.4,VU,25703
43:23.4,VU,25758
43:23.4,VU,25723
43:23.4,VU,25662
43:23.4,VU,25639
43:23.4,VU,25563
43:23.4,VU,25512
43:23.4,VU,25448
43:23.4,VU,25384
43:23.5,VU,25349
43:23.5,VU,25342
43:23.5,VU,25353
43:23.5,VU,25379
43:23.5,VU,25402
43:23.5,VU,25432
43:23.5,VU,25444
43:23.5,VU,25456
43:23.5,VU,25447
43:23.6,VU,25417
43:23.6,VU,25371
43:23.6,VU,25336
43:23.6,VU,25308
43:23.6,VU,25278
43:23.6,VU,25212
43:23.6,VU,25176
43:23.6,VU,25150
43:23.6,VU,25111
43:23.6,VU,25098
43:23.7,VU,25054
43:23.7,VU,25026
43:23.7,VU,25029
43:23.7,VU,24994
43:23.7,VU,24966
43:23.7,VU,24951
43:23.7,VU,24954
43:23.7,VU,24949
43:23.8,VU,24931
43:23.8,VU,24916
43:23.8,VU,24897
43:23.8,VU,24877
43:23.8,VU,24851
43:23.8,VU,24824
43:23.8,VU,24804
43:23.8,VU,24773
43:23.8,VU,24718
43:23.8,VU,24703
43:23.9,VU,24658
43:23.9,VU,24646
43:23.9,VU,24686
43:23.9,VU,24893
43:23.9,VU,25158
43:23.9,VU,25283
43:23.9,VU,25534
43:23.9,VU,25723
43:23.9,VU,25809
43:24.0,VU,25834
43:24.0,VU,25781
43:24.0,VU,25744
43:24.0,VU,25662
43:24.0,VU,25610
43:24.0,VU,25560
43:24.0,VU,25517
43:24.0,VU,25488
43:24.0,VU,25462
43:24.1,VU,25447
43:24.1,VU,25468
43:24.1,VU,25480
43:24.1,VU,25519
43:24.1,VU,25554
43:24.1,VU,25567
43:24.1,VU,25571
43:24.1,VU,25561
43:24.1,VU,25540
43:24.2,VU,25476
43:24.2,VU,25433
43:24.2,VU,25419
43:24.2,VU,25380
43:24.2,VU,25335
43:24.2,VU,25280
43:24.2,VU,25247
43:24.2,VU,25237
43:24.2,VU,25190
43:24.3,VU,25173
43:24.3,VU,25147
43:24.3,VU,25143
43:24.3,VU,25130
43:24.3,VU,25116
43:24.3,VU,25104
43:24.3,VU,25078
43:24.3,VU,25068
43:24.3,VU,25039
43:24.3,VU,25032
43:24.4,VU,25017
43:24.4,VU,24998
43:24.4,VU,24977
43:24.4,VU,24948
43:24.4,VU,24898
43:24.4,VU,24846
43:24.4,VU,24847
43:24.4,VU,24801
43:24.4,VU,24848
43:24.5,VU,24980
43:24.5,VU,25199
43:24.5,VU,25336
43:24.5,VU,25575
43:24.5,VU,25791
43:24.5,VU,25904
43:24.5,VU,25932
43:24.5,VU,25918
43:24.5,VU,25846
43:24.5,VU,25808
43:24.6,VU,25723
43:24.6,VU,25696
43:24.6,VU,25615
43:24.6,VU,25572
43:24.6,VU,25564
43:24.6,VU,25558
43:24.6,VU,25564
43:24.6,VU,25590
43:24.6,VU,25608
43:24.7,VU,25655
43:24.7,VU,25672
43:24.7,VU,25685
43:24.7,VU,25661
43:24.7,VU,25645
43:24.7,VU,25602
43:24.7,VU,25554
43:24.7,VU,25541
43:24.7,VU,25497
43:24.8,VU,25457
43:24.8,VU,25414
43:24.8,VU,25348
43:24.8,VU,25337
43:24.8,VU,25326
43:24.8,VU,25314
43:24.8,VU,25302
43:24.8,VU,25288
43:24.8,VU,25271
43:24.8,VU,25276
43:24.9,VU,25277
43:24.9,VU,25261
43:24.9,VU,25241
43:24.9,VU,25217
43:24.9,VU,25190
43:24.9,VU,25158
43:24.9,VU,25153
43:24.9,VU,25109
43:24.9,VU,25087
43:24.9,VU,25049
43:25.0,VU,25094
43:25.0,VU,25251
43:25.0,VU,25366
43:25.0,VU,25594
43:25.0,VU,25841
43:25.0,VU,26023
43:25.0,VU,26125
43:25.0,VU,26141
43:25.0,VU,26125
43:25.0,VU,26051
43:25.1,VU,26006
43:25.1,VU,25933
43:25.1,VU,25862
43:25.1,VU,25826
43:25.1,VU,25767
43:25.1,VU,25754
43:25.1,VU,25760
43:25.1,VU,25764
43:25.1,VU,25824
43:25.2,VU,25844
43:25.2,VU,25875
43:25.2,VU,25872
43:25.2,VU,25898
43:25.2,VU,25848
43:25.2,VU,25808
43:25.2,VU,25778
43:25.2,VU,25739
43:25.2,VU,25684
43:25.2,VU,25630
43:25.3,VU,25591
43:25.3,VU,25535
43:25.3,VU,25533
43:25.3,VU,25492
43:25.3,VU,25460
43:25.3,VU,25419
43:25.3,VU,25415
43:25.3,VU,25405
43:25.3,VU,25414
43:25.4,VU,25390
43:25.4,VU,25375
43:25.4,VU,25366
43:25.4,VU,25346
43:25.4,VU,25348
43:25.4,VU,25341
43:25.4,VU,25309
43:25.4,VU,25266
43:25.4,VU,25218
43:25.4,VU,25178
43:25.5,VU,25149
43:25.5,VU,25116
43:25.5,VU,25092
43:25.5,VU,25203
43:25.5,VU,25423
43:25.5,VU,25692
43:25.5,VU,25785
43:25.5,VU,26009
43:25.5,VU,26101
43:25.6,VU,26152
43:25.6,VU,26119
43:25.6,VU,26077
43:25.6,VU,26042
43:25.6,VU,25984
43:25.6,VU,25940
43:25.6,VU,25879
43:25.6,VU,25836
43:25.6,VU,25810
43:25.6,VU,25805
43:25.7,VU,25810
43:25.7,VU,25818
43:25.7,VU,25836
43:25.7,VU,25852
43:25.7,VU,25875
43:25.7,VU,25867
43:25.7,VU,25857
43:25.7,VU,25807
43:25.7,VU,25741
43:25.8,VU,25695
43:25.8,VU,25632
43:25.8,VU,25605
43:25.8,VU,25540
43:25.8,VU,25500
43:25.8,VU,25446
43:25.8,VU,25413
43:25.8,VU,25404
43:25.8,VU,25382
43:25.9,VU,25351
43:25.9,VU,25314
43:25.9,VU,25294
43:25.9,VU,25292
43:25.9,VU,25272
43:25.9,VU,25236
43:25.9,VU,25219
43:25.9,VU,25213
43:25.9,VU,25181
43:25.9,VU,25142
43:26.0,VU,25133
43:26.0,VU,25107
43:26.0,VU,25066
43:26.0,VU,25017
43:26.0,VU,24978
43:26.0,VU,24916
43:26.0,VU,24896
43:26.0,VU,24860
43:26.0,VU,24937
43:26.1,VU,25161
43:26.1,VU,25415
43:26.1,VU,25687
43:26.1,VU,25794
43:26.1,VU,25951
43:26.1,VU,26023
43:26.1,VU,26009
43:26.1,VU,25970
43:26.1,VU,25918
43:26.1,VU,25880
43:26.2,VU,25830
43:26.2,VU,25800
43:26.2,VU,25745
43:26.2,VU,25732
43:26.2,VU,25713
43:26.2,VU,25724
43:26.2,VU,25772
43:26.2,VU,25793
43:26.2,VU,25830
43:26.3,VU,25830
43:26.3,VU,25835
43:26.3,VU,25824
43:26.3,VU,25805
43:26.3,VU,25760
43:26.3,VU,25711
43:26.3,VU,25679
43:26.3,VU,25657
43:26.3,VU,25614
43:26.4,VU,25563
43:26.4,VU,25539
43:26.4,VU,25511
43:26.4,VU,25457
43:26.4,VU,25466
43:26.4,VU,25421
43:26.4,VU,25410
43:26.4,VU,25386
43:26.4,VU,25368
43:26.5,VU,25352
43:26.5,VU,25342
43:26.5,VU,25321
43:26.5,VU,25282
43:26.5,VU,25255
43:26.5,VU,25224
43:26.5,VU,25187
43:26.5,VU,25168
43:26.5,VU,25134
43:26.5,VU,25104
43:26.6,VU,25104
43:26.6,VU,25248
43:26.6,VU,25474
43:26.6,VU,25586
43:26.6,VU,25822
43:26.6,VU,26020
43:26.6,VU,26127
43:26.6,VU,26144
43:26.6,VU,26153
43:26.6,VU,26109
43:26.7,VU,26049
43:26.7,VU,26006
43:26.7,VU,25966
43:26.7,VU,25927
43:26.7,VU,25894
43:26.7,VU,25855
43:26.7,VU,25839
43:26.7,VU,25861
43:26.7,VU,25857
43:26.8,VU,25871
43:26.8,VU,25871
43:26.8,VU,25873
43:26.8,VU,25883
43:26.8,VU,25842
43:26.8,VU,25843
43:26.8,VU,25776
43:26.8,VU,25762
43:26.8,VU,25710
43:26.8,VU,25666
43:26.9,VU,25611
43:26.9,VU,25557
43:26.9,VU,25524
43:26.9,VU,25506
43:26.9,VU,25473
43:26.9,VU,25455
43:26.9,VU,25439
43:26.9,VU,25413
43:26.9,VU,25404
43:26.9,VU,25388
43:27.0,VU,25363
43:27.0,VU,25349
43:27.0,VU,25330
43:27.0,VU,25300
43:27.0,VU,25273
43:27.0,VU,25271
43:27.0,VU,25234
43:27.0,VU,25212
43:27.0,VU,25157
43:27.1,VU,25128
43:27.1,VU,25097
43:27.1,VU,25064
43:27.1,VU,25031
43:27.1,VU,25096
43:27.1,VU,25278
43:27.1,VU,25538
43:27.1,VU,25679
43:27.1,VU,25916
43:27.1,VU,26069
43:27.2,VU,26139
43:27.2,VU,26161
43:27.2,VU,26113
43:27.2,VU,26093
43:27.2,VU,26007
43:27.2,VU,25962
43:27.2,VU,25936
43:27.2,VU,25879
43:27.2,VU,25821
43:27.2,VU,25826
43:27.3,VU,25806
43:27.3,VU,25822
43:27.3,VU,25839
43:27.3,VU,25869
43:27.3,VU,25877
43:27.3,VU,25877
43:27.3,VU,25852
43:27.3,VU,25809
43:27.3,VU,25761
43:27.4,VU,25717
43:27.4,VU,25689
43:27.4,VU,25646
43:27.4,VU,25604
43:27.4,VU,25559
43:27.4,VU,25516
43:27.4,VU,25477
43:27.4,VU,25444
43:27.4,VU,25430
43:27.4,VU,25396
43:27.5,VU,25383
43:27.5,VU,25360
43:27.5,VU,25325
43:27.5,VU,25318
43:27.5,VU,25310
43:27.5,VU,25271
43:27.5,VU,25265
43:27.5,VU,25222
43:27.5,VU,25185
43:27.6,VU,25151
43:27.6,VU,25127
43:27.6,VU,25108
43:27.6,VU,25053
43:27.6,VU,25026
43:27.6,VU,24988
43:27.6,VU,24980
43:27.6,VU,24925
43:27.6,VU,24898
43:27.7,VU,24914
43:27.7,VU,25037
43:27.7,VU,25299
43:27.7,VU,25434
43:27.7,VU,25682
43:27.7,VU,25896
43:27.7,VU,26016
43:27.7,VU,26028
43:27.7,VU,26012
43:27.7,VU,25982
43:27.8,VU,25924
43:27.8,VU,25874
43:27.8,VU,25830
43:27.8,VU,25776
43:27.8,VU,25722
43:27.8,VU,25706
43:27.8,VU,25700
43:27.8,VU,25719
43:27.8,VU,25723
43:27.9,VU,25744
43:27.9,VU,25765
43:27.9,VU,25768
43:27.9,VU,25774
43:27.9,VU,25764
43:27.9,VU,25731
43:27.9,VU,25686
43:27.9,VU,25653
43:27.9,VU,25641
43:27.9,VU,25589
43:28.0,VU,25549
43:28.0,VU,25496
43:28.0,VU,25458
43:28.0,VU,25453
43:28.0,VU,25421
43:28.0,VU,25387
43:28.0,VU,25361
43:28.0,VU,25349
43:28.0,VU,25328
43:28.1,VU,25321
43:28.1,VU,25293
43:28.1,VU,25275
43:28.1,VU,25265
43:28.1,VU,25241
43:28.1,VU,25209
43:28.1,VU,25196
43:28.1,VU,25187
43:28.1,VU,25134
43:28.1,VU,25097
43:28.2,VU,25060
43:28.2,VU,24995
43:28.2,VU,25003
43:28.2,VU,24946
43:28.2,VU,24930
43:28.2,VU,24989
43:28.2,VU,25175
43:28.2,VU,25318
43:28.2,VU,25595
43:28.3,VU,25821
43:28.3,VU,25977
43:28.3,VU,26061
43:28.3,VU,26078
43:28.3,VU,26031
43:28.3,VU,26020
43:28.3,VU,25935
43:28.3,VU,25886
43:28.3,VU,25815
43:28.3,VU,25760
43:28.4,VU,25733
43:28.4,VU,25710
43:28.4,VU,25706
43:28.4,VU,25730
43:28.4,VU,25749
43:28.4,VU,25766
43:28.4,VU,25771
43:28.4,VU,25769
43:28.4,VU,25782
43:28.5,VU,25735
43:28.5,VU,25694
43:28.5,VU,25659
43:28.5,VU,25630
43:28.5,VU,25591
43:28.5,VU,25531
43:28.5,VU,25494
43:28.5,VU,25446
43:28.5,VU,25398
43:28.5,VU,25372
43:28.6,VU,25355
43:28.6,VU,25322
43:28.6,VU,25306
43:28.6,VU,25283
43:28.6,VU,25275
43:28.6,VU,25266
43:28.6,VU,25248
43:28.6,VU,25227
43:28.6,VU,25196
43:28.7,VU,25161
43:28.7,VU,25131
43:28.7,VU,25114
43:28.7,VU,25093
43:28.7,VU,25060
43:28.7,VU,25016
43:28.7,VU,24999
43:28.7,VU,24965
43:28.7,VU,24943
43:28.7,VU,24893
43:28.8,VU,24845
43:28.8,VU,24821
43:28.8,VU,24797
43:28.8,VU,24793
43:28.8,VU,24897
43:28.8,VU,25137
43:28.8,VU,25434
43:28.8,VU,25703
43:28.8,VU,25912
43:28.9,VU,25972
43:28.9,VU,26054
43:28.9,VU,26063
43:28.9,VU,26007
43:28.9,VU,25952
43:28.9,VU,25861
43:28.9,VU,25832
43:28.9,VU,25791
43:28.9,VU,25757
43:28.9,VU,25690
43:29.0,VU,25686
43:29.0,VU,25678
43:29.0,VU,25687
43:29.0,VU,25696
43:29.0,VU,25723
43:29.0,VU,25734
43:29.0,VU,25726
43:29.0,VU,25713
43:29.0,VU,25703
43:29.1,VU,25652
43:29.1,VU,25604
43:29.1,VU,25526
43:29.1,VU,25465
43:29.1,VU,25399
43:29.1,VU,25370
43:29.1,VU,25308
43:29.1,VU,25290
43:29.1,VU,25223
43:29.1,VU,25182
43:29.2,VU,25153
43:29.2,VU,25135
43:29.2,VU,25120
43:29.2,VU,25099
43:29.2,VU,25079
43:29.2,VU,25044
43:29.2,VU,25041
43:29.2,VU,25008
43:29.2,VU,24962
43:29.3,VU,24912
43:29.3,VU,24883
43:29.3,VU,24831
43:29.3,VU,24811
43:29.3,VU,24769
43:29.3,VU,24742
43:29.3,VU,24683
43:29.3,VU,24633
43:29.3,VU,24575
43:29.3,VU,24550
43:29.4,VU,24478
43:29.4,VU,24456
43:29.4,VU,24554
43:29.4,VU,24859
43:29.4,VU,25172
43:29.4,VU,25324
43:29.4,VU,25546
43:29.4,VU,25724
43:29.4,VU,25779
43:29.5,VU,25806
43:29.5,VU,25715
43:29.5,VU,25704
43:29.5,VU,25647
43:29.5,VU,25569
43:29.5,VU,25520
43:29.5,VU,25450
43:29.5,VU,25401
43:29.5,VU,25398
43:29.6,VU,25383
43:29.6,VU,25405
43:29.6,VU,25438
43:29.6,VU,25465
43:29.6,VU,25494
43:29.6,VU,25489
43:29.6,VU,25491
43:29.6,VU,25467
43:29.6,VU,25422
43:29.6,VU,25379
43:29.7,VU,25348
43:29.7,VU,25297
43:29.7,VU,25235
43:29.7,VU,25188
43:29.7,VU,25141
43:29.7,VU,25099
43:29.7,VU,25095
43:29.7,VU,25040
43:29.7,VU,25035
43:29.8,VU,25027
43:29.8,VU,24997
43:29.8,VU,24996
43:29.8,VU,24984
43:29.8,VU,24986
43:29.8,VU,24969
43:29.8,VU,24959
43:29.8,VU,24931
43:29.8,VU,24906
43:29.8,VU,24881
43:29.9,VU,24837
43:29.9,VU,24796
43:29.9,VU,24747
43:29.9,VU,24811
43:29.9,VU,25059
43:29.9,VU,25194
43:29.9,VU,25423
43:29.9,VU,25631
43:29.9,VU,25770
43:30.0,VU,25815
43:30.0,VU,25781
43:30.0,VU,25759
43:30.0,VU,25699
43:30.0,VU,25656
43:30.0,VU,25571
43:30.0,VU,25512
43:30.0,VU,25498
43:30.0,VU,25441
43:30.0,VU,25405
43:30.1,VU,25414
43:30.1,VU,25430
43:30.1,VU,25436
43:30.1,VU,25471
43:30.1,VU,25472
43:30.1,VU,25449
43:30.1,VU,25440
43:30.1,VU,25388
43:30.1,VU,25326
43:30.2,VU,25297
43:30.2,VU,25215
43:30.2,VU,25139
43:30.2,VU,25082
43:30.2,VU,25035
43:30.2,VU,24981
43:30.2,VU,24963
43:30.2,VU,24929
43:30.2,VU,24914
43:30.2,VU,24878
43:30.3,VU,24874
43:30.3,VU,24850
43:30.3,VU,24828
43:30.3,VU,24829
43:30.3,VU,24807
43:30.3,VU,24775
43:30.3,VU,24740
43:30.3,VU,24713
43:30.3,VU,24675
43:30.4,VU,24643
43:30.4,VU,24606
43:30.4,VU,24553
43:30.4,VU,24571
43:30.4,VU,24630
43:30.4,VU,24750
43:30.4,VU,25047
43:30.4,VU,25304
43:30.4,VU,25535
43:30.4,VU,25686
43:30.5,VU,25748
43:30.5,VU,25810
43:30.5,VU,25812
43:30.5,VU,25779
43:30.5,VU,25735
43:30.5,VU,25695
43:30.5,VU,25683
43:30.5,VU,25664
43:30.5,VU,25625
43:30.6,VU,25604
43:30.6,VU,25605
43:30.6,VU,25619
43:30.6,VU,25617
43:30.6,VU,25651
43:30.6,VU,25644
43:30.6,VU,25646
43:30.6,VU,25640
43:30.6,VU,25623
43:30.6,VU,25613
43:30.7,VU,25558
43:30.7,VU,25526
43:30.7,VU,25475
43:30.7,VU,25427
43:30.7,VU,25389
43:30.7,VU,25360
43:30.7,VU,25336
43:30.7,VU,25318
43:30.7,VU,25290
43:30.8,VU,25296
43:30.8,VU,25293
43:30.8,VU,25280
43:30.8,VU,25282
43:30.8,VU,25261
43:30.8,VU,25243
43:30.8,VU,25221
43:30.8,VU,25187
43:30.8,VU,25178
43:30.8,VU,25149
43:30.9,VU,25194
43:30.9,VU,25323
43:30.9,VU,25506
43:30.9,VU,25601
43:30.9,VU,25803
43:30.9,VU,25953
43:30.9,VU,26049
43:30.9,VU,26075
43:30.9,VU,26066
43:31.0,VU,25998
43:31.0,VU,25996
43:31.0,VU,25965
43:31.0,VU,25895
43:31.0,VU,25851
43:31.0,VU,25787
43:31.0,VU,25783
43:31.0,VU,25773
43:31.0,VU,25814
43:31.0,VU,25825
43:31.1,VU,25851
43:31.1,VU,25865
43:31.1,VU,25870
43:31.1,VU,25844
43:31.1,VU,25840
43:31.1,VU,25791
43:31.1,VU,25753
43:31.1,VU,25703
43:31.1,VU,25688
43:31.2,VU,25617
43:31.2,VU,25570
43:31.2,VU,25537
43:31.2,VU,25476
43:31.2,VU,25452
43:31.2,VU,25435
43:31.2,VU,25430
43:31.2,VU,25406
43:31.2,VU,25387
43:31.2,VU,25371
43:31.3,VU,25360
